img_1.jpg	[[[793.0, 399.0], [868.0, 396.0], [871.0, 423.0], [796.0, 426.0]], [[797.0, 298.0], [872.0, 298.0], [870.0, 323.0], [794.0, 324.0]], [[820.0, 500.0], [864.0, 501.0], [859.0, 517.0], [815.0, 516.0]], [[814.0, 315.0], [829.0, 308.0], [848.0, 304.0], [829.0, 308.0]], [[821.0, 315.0], [835.0, 309.0], [845.0, 304.0], [831.0, 310.0]]]
img_10.jpg	[[[790.0, 396.0], [879.0, 396.0], [877.0, 426.0], [788.0, 426.0]], [[821.0, 502.0], [861.0, 498.0], [857.0, 515.0], [817.0, 517.0]], [[825.0, 307.0], [842.0, 307.0], [837.0, 313.0], [820.0, 313.0]], [[801.0, 305.0], [855.0, 298.0], [859.0, 315.0], [805.0, 323.0]], [[834.0, 510.0], [840.0, 507.0], [846.0, 506.0], [841.0, 510.0]], [[825.0, 314.0], [832.0, 311.0], [839.0, 310.0], [831.0, 312.0]], [[822.0, 317.0], [833.0, 310.0], [840.0, 305.0], [828.0, 312.0]]]
img_100.jpg	[[[792.0, 396.0], [878.0, 396.0], [875.0, 428.0], [789.0, 428.0]], [[798.0, 313.0], [826.0, 296.0], [866.0, 310.0], [838.0, 326.0]], [[815.0, 500.0], [867.0, 502.0], [866.0, 519.0], [814.0, 517.0]]]
img_101.jpg	[[[792.0, 299.0], [873.0, 294.0], [876.0, 323.0], [795.0, 327.0]], [[788.0, 395.0], [879.0, 394.0], [878.0, 427.0], [787.0, 427.0]], [[813.0, 499.0], [865.0, 499.0], [866.0, 519.0], [813.0, 518.0]]]
img_102.jpg	[[[792.0, 398.0], [875.0, 397.0], [876.0, 426.0], [792.0, 427.0]], [[819.0, 309.0], [834.0, 308.0], [848.0, 312.0], [833.0, 313.0]], [[815.0, 501.0], [866.0, 502.0], [865.0, 519.0], [813.0, 517.0]], [[800.0, 305.0], [864.0, 300.0], [865.0, 320.0], [801.0, 325.0]]]
img_103.jpg	[[[793.0, 295.0], [880.0, 297.0], [874.0, 329.0], [787.0, 327.0]], [[790.0, 395.0], [879.0, 396.0], [878.0, 429.0], [788.0, 429.0]], [[816.0, 501.0], [864.0, 500.0], [865.0, 517.0], [817.0, 517.0]]]
img_104.jpg	[[[792.0, 396.0], [881.0, 396.0], [879.0, 428.0], [790.0, 428.0]], [[796.0, 297.0], [873.0, 297.0], [871.0, 327.0], [794.0, 326.0]], [[821.0, 507.0], [854.0, 501.0], [862.0, 511.0], [828.0, 516.0]]]
img_105.jpg	[[[793.0, 296.0], [878.0, 297.0], [876.0, 327.0], [791.0, 326.0]], [[791.0, 396.0], [878.0, 396.0], [877.0, 428.0], [789.0, 428.0]], [[818.0, 501.0], [864.0, 502.0], [863.0, 517.0], [817.0, 516.0]], [[833.0, 512.0], [845.0, 507.0], [849.0, 507.0], [838.0, 512.0]]]
img_106.jpg	[[[791.0, 295.0], [877.0, 297.0], [876.0, 329.0], [788.0, 327.0]], [[791.0, 396.0], [879.0, 396.0], [877.0, 429.0], [789.0, 429.0]], [[817.0, 500.0], [865.0, 501.0], [864.0, 519.0], [816.0, 517.0]]]
img_107.jpg	[[[791.0, 396.0], [879.0, 395.0], [878.0, 428.0], [789.0, 429.0]], [[793.0, 295.0], [875.0, 297.0], [870.0, 329.0], [788.0, 327.0]], [[816.0, 501.0], [867.0, 502.0], [865.0, 519.0], [814.0, 517.0]]]
img_108.jpg	[[[790.0, 295.0], [880.0, 298.0], [877.0, 330.0], [787.0, 327.0]], [[792.0, 395.0], [878.0, 395.0], [876.0, 429.0], [790.0, 429.0]], [[816.0, 501.0], [867.0, 501.0], [866.0, 518.0], [815.0, 518.0]]]
img_109.jpg	[[[795.0, 294.0], [880.0, 297.0], [873.0, 329.0], [787.0, 327.0]], [[795.0, 398.0], [872.0, 397.0], [872.0, 425.0], [796.0, 427.0]], [[816.0, 500.0], [867.0, 501.0], [866.0, 519.0], [814.0, 517.0]]]
img_11.jpg	[[[794.0, 397.0], [874.0, 396.0], [873.0, 425.0], [793.0, 426.0]], [[834.0, 500.0], [853.0, 504.0], [844.0, 516.0], [825.0, 512.0]], [[802.0, 299.0], [866.0, 299.0], [864.0, 321.0], [800.0, 322.0]], [[799.0, 322.0], [828.0, 307.0], [860.0, 297.0], [831.0, 313.0]], [[820.0, 315.0], [832.0, 310.0], [845.0, 309.0], [833.0, 314.0]]]
img_110.jpg	[[[791.0, 294.0], [878.0, 296.0], [874.0, 330.0], [787.0, 328.0]], [[797.0, 398.0], [875.0, 398.0], [871.0, 427.0], [793.0, 426.0]], [[823.0, 502.0], [867.0, 505.0], [859.0, 519.0], [815.0, 516.0]]]
img_111.jpg	[[[792.0, 295.0], [881.0, 297.0], [877.0, 329.0], [787.0, 328.0]], [[791.0, 396.0], [876.0, 395.0], [874.0, 427.0], [790.0, 426.0]], [[815.0, 499.0], [867.0, 500.0], [867.0, 519.0], [814.0, 517.0]], [[808.0, 406.0], [850.0, 409.0], [850.0, 417.0], [807.0, 413.0]]]
img_112.jpg	[[[791.0, 294.0], [880.0, 297.0], [876.0, 329.0], [787.0, 327.0]], [[805.0, 406.0], [867.0, 398.0], [861.0, 419.0], [800.0, 426.0]], [[817.0, 500.0], [865.0, 501.0], [864.0, 518.0], [816.0, 516.0]]]
img_113.jpg	[[[817.0, 500.0], [865.0, 501.0], [863.0, 519.0], [815.0, 516.0]], [[795.0, 297.0], [871.0, 297.0], [869.0, 324.0], [793.0, 323.0]], [[813.0, 423.0], [856.0, 399.0], [845.0, 410.0], [824.0, 412.0]], [[797.0, 399.0], [871.0, 396.0], [871.0, 424.0], [796.0, 427.0]], [[801.0, 421.0], [844.0, 408.0], [866.0, 403.0], [822.0, 416.0]], [[825.0, 314.0], [834.0, 310.0], [839.0, 307.0], [830.0, 312.0]], [[817.0, 315.0], [836.0, 307.0], [844.0, 308.0], [826.0, 317.0]], [[823.0, 416.0], [836.0, 409.0], [845.0, 405.0], [831.0, 412.0]], [[794.0, 422.0], [845.0, 409.0], [871.0, 402.0], [820.0, 415.0]], [[829.0, 404.0], [835.0, 410.0], [840.0, 417.0], [834.0, 412.0]]]
img_114.jpg	[[[791.0, 397.0], [880.0, 396.0], [879.0, 428.0], [789.0, 429.0]], [[790.0, 296.0], [879.0, 297.0], [877.0, 329.0], [788.0, 328.0]], [[816.0, 501.0], [868.0, 502.0], [866.0, 519.0], [814.0, 517.0]]]
img_115.jpg	[[[791.0, 396.0], [880.0, 395.0], [879.0, 428.0], [789.0, 429.0]], [[790.0, 296.0], [882.0, 298.0], [879.0, 329.0], [787.0, 328.0]], [[815.0, 500.0], [865.0, 500.0], [864.0, 519.0], [814.0, 517.0]]]
img_116.jpg	[[[797.0, 299.0], [868.0, 298.0], [868.0, 326.0], [797.0, 327.0]], [[817.0, 500.0], [863.0, 501.0], [862.0, 518.0], [816.0, 516.0]], [[799.0, 396.0], [874.0, 399.0], [869.0, 426.0], [794.0, 423.0]], [[821.0, 417.0], [837.0, 407.0], [843.0, 406.0], [826.0, 417.0]], [[804.0, 421.0], [845.0, 411.0], [861.0, 402.0], [820.0, 412.0]], [[832.0, 505.0], [852.0, 507.0], [849.0, 514.0], [829.0, 511.0]]]
img_117.jpg	[[[793.0, 296.0], [879.0, 296.0], [876.0, 328.0], [790.0, 328.0]], [[792.0, 396.0], [877.0, 397.0], [875.0, 429.0], [789.0, 428.0]], [[821.0, 501.0], [859.0, 502.0], [857.0, 517.0], [818.0, 515.0]], [[821.0, 516.0], [843.0, 511.0], [858.0, 502.0], [835.0, 508.0]]]
img_118.jpg	[[[796.0, 296.0], [874.0, 297.0], [869.0, 327.0], [791.0, 326.0]], [[791.0, 397.0], [879.0, 397.0], [876.0, 429.0], [788.0, 428.0]], [[815.0, 500.0], [865.0, 500.0], [866.0, 519.0], [815.0, 518.0]]]
img_119.jpg	[[[792.0, 296.0], [879.0, 297.0], [877.0, 327.0], [789.0, 327.0]], [[791.0, 396.0], [878.0, 396.0], [876.0, 429.0], [789.0, 429.0]], [[816.0, 501.0], [867.0, 502.0], [866.0, 520.0], [815.0, 518.0]]]
img_12.jpg	[[[790.0, 395.0], [878.0, 396.0], [876.0, 427.0], [788.0, 426.0]], [[791.0, 294.0], [878.0, 296.0], [874.0, 328.0], [787.0, 326.0]], [[815.0, 500.0], [864.0, 499.0], [864.0, 517.0], [814.0, 517.0]]]
img_120.jpg	[[[791.0, 396.0], [882.0, 396.0], [881.0, 428.0], [789.0, 429.0]], [[789.0, 295.0], [881.0, 296.0], [879.0, 330.0], [787.0, 328.0]], [[815.0, 500.0], [868.0, 502.0], [866.0, 520.0], [814.0, 518.0]]]
img_121.jpg	[[[790.0, 296.0], [882.0, 297.0], [880.0, 328.0], [788.0, 327.0]], [[791.0, 396.0], [880.0, 397.0], [878.0, 429.0], [788.0, 429.0]], [[816.0, 500.0], [868.0, 501.0], [867.0, 520.0], [814.0, 519.0]]]
img_122.jpg	[[[790.0, 395.0], [880.0, 397.0], [877.0, 430.0], [788.0, 428.0]], [[790.0, 295.0], [879.0, 298.0], [876.0, 330.0], [786.0, 327.0]], [[816.0, 500.0], [868.0, 501.0], [867.0, 520.0], [814.0, 519.0]]]
img_123.jpg	[[[789.0, 295.0], [880.0, 297.0], [878.0, 329.0], [787.0, 327.0]], [[791.0, 395.0], [881.0, 398.0], [878.0, 430.0], [788.0, 428.0]], [[818.0, 500.0], [867.0, 501.0], [865.0, 519.0], [816.0, 518.0]]]
img_124.jpg	[[[790.0, 396.0], [881.0, 396.0], [879.0, 429.0], [788.0, 429.0]], [[791.0, 295.0], [879.0, 298.0], [876.0, 329.0], [788.0, 327.0]], [[817.0, 501.0], [867.0, 502.0], [866.0, 520.0], [815.0, 518.0]]]
img_125.jpg	[[[791.0, 397.0], [879.0, 396.0], [876.0, 429.0], [789.0, 429.0]], [[816.0, 501.0], [865.0, 501.0], [865.0, 518.0], [815.0, 517.0]], [[800.0, 302.0], [870.0, 301.0], [868.0, 324.0], [798.0, 324.0]], [[811.0, 318.0], [845.0, 315.0], [856.0, 306.0], [823.0, 309.0]], [[816.0, 322.0], [837.0, 304.0], [847.0, 301.0], [827.0, 318.0]], [[840.0, 300.0], [837.0, 304.0], [828.0, 320.0], [824.0, 324.0]], [[823.0, 305.0], [831.0, 307.0], [839.0, 321.0], [832.0, 318.0]]]
img_126.jpg	[[[790.0, 396.0], [879.0, 397.0], [877.0, 430.0], [787.0, 429.0]], [[805.0, 314.0], [840.0, 302.0], [858.0, 311.0], [823.0, 322.0]], [[815.0, 500.0], [868.0, 502.0], [867.0, 520.0], [814.0, 518.0]], [[813.0, 314.0], [844.0, 308.0], [851.0, 309.0], [820.0, 315.0]], [[820.0, 304.0], [833.0, 308.0], [844.0, 317.0], [829.0, 313.0]]]
